0 213.927977 20.220441
1 213.927977 17.694767
2 213.927977 15.150371
3 213.927977 12.589943
4 213.927977 10.016194
5 213.927977 7.431847
6 213.927977 4.839636
7 213.927977 2.242304
8 213.927977 -0.357401
9 213.927977 -2.956727
10 213.927977 -5.552925
11 213.927977 -8.143247
12 213.927977 -10.724953
13 213.927977 -13.295311
14 213.927977 -15.851600
15 213.927977 -18.391117
16 213.927977 -20.911174
17 211.470030 38.416297
18 211.470030 36.109680
19 211.470030 33.765652
20 211.470030 31.386642
21 211.470030 28.975114
22 211.470030 26.533567
23 211.470030 24.064530
24 211.470030 21.570562
25 211.470030 19.054246
26 211.470030 16.518190
27 211.470030 13.965020
28 211.470030 11.397382
29 211.470030 8.817935
30 211.470030 6.229353
31 211.470030 3.634318
32 211.470030 1.035517
33 211.470030 -1.564357
34 211.470030 -4.162610
35 211.470030 -6.756551
36 211.470030 -9.343491
37 211.470030 -11.920752
38 211.470030 -14.485662
39 211.470030 -17.035564
40 211.470030 -19.567817
41 211.470030 -22.079798
42 211.470030 -24.568903
43 211.470030 -27.032553
44 211.470030 -29.468197
45 211.470030 -31.873312
46 211.470030 -34.245404
47 211.470030 -36.582017
48 208.987318 50.196002
49 208.987318 48.121805
50 208.987318 45.998691
51 208.987318 43.828819
52 208.987318 41.614394
53 208.987318 39.357667
54 208.987318 37.060933
55 208.987318 34.726526
56 208.987318 32.356818
57 208.987318 29.954220
58 208.987318 27.521173
59 208.987318 25.060149
60 208.987318 22.573652
61 208.987318 20.064209
62 208.987318 17.534370
63 208.987318 14.986707
64 208.987318 12.423809
65 208.987318 9.848283
66 208.987318 7.262746
67 208.987318 4.669826
68 208.987318 2.072159
69 208.987318 -0.527614
70 208.987318 -3.126851
71 208.987318 -5.722910
72 208.987318 -8.313151
73 208.987318 -10.894941
74 208.987318 -13.465657
75 208.987318 -16.022685
76 208.987318 -18.563425
77 208.987318 -21.085295
78 208.987318 -23.585732
79 208.987318 -26.062194
80 208.987318 -28.512163
81 208.987318 -30.933148
82 208.987318 -33.322690
83 208.987318 -35.678359
84 208.987318 -37.997761
85 208.987318 -40.278537
86 208.987318 -42.518369
87 208.987318 -44.714981
88 208.987318 -46.866139
89 208.987318 -48.969657
90 206.482164 50.794285
91 206.482164 48.724425
92 206.482164 46.605871
93 206.482164 44.440738
94 206.482164 42.231192
95 206.482164 39.979440
96 206.482164 37.687733
97 206.482164 35.358360
98 206.482164 32.993651
99 206.482164 30.595968
100 206.482164 28.167707
101 206.482164 25.711296
102 206.482164 23.229189
103 206.482164 20.723866
104 206.482164 18.197833
105 206.482164 15.653612
106 206.482164 13.093748
107 206.482164 10.520797
